  2.5968e-27    7.8074e-26    9.6178e-28    2.9056e-30    1.9220e-27    7.7923e-26    1.0969e-28    5.3549e-27    0.0000e+00    8.2434e-37    3.3924e-32    0.0000e+00    1.6963e-28    0.0000e+00    0.0000e+00  
  2.5968e-27    7.8073e-26    9.6178e-28    2.9056e-30    1.9220e-27    7.7922e-26    1.0969e-28    5.3549e-27    0.0000e+00    8.8827e-37    3.3926e-32    0.0000e+00    1.6963e-28    0.0000e+00    0.0000e+00  
  2.5968e-27    7.8073e-26    9.6178e-28    2.9057e-30    1.9221e-27    7.7922e-26    1.0969e-28    5.3549e-27    0.0000e+00    8.9032e-37    3.3928e-32    0.0000e+00    1.6963e-28    0.0000e+00    0.0000e+00  
  2.5968e-27    7.8073e-26    9.6178e-28    2.9057e-30    1.9220e-27    7.7922e-26    1.0969e-28    5.3549e-27    0.0000e+00    8.9144e-37    3.3929e-32    0.0000e+00    1.6963e-28    0.0000e+00    0.0000e+00  
  2.5968e-27    7.8073e-26    9.6178e-28    2.9057e-30    1.9220e-27    7.7922e-26    1.0969e-28    5.3549e-27    0.0000e+00    8.9228e-37    3.3931e-32    0.0000e+00    1.6963e-28    0.0000e+00    0.0000e+00  
  2.5968e-27    7.8073e-26    9.6178e-28    2.9057e-30    1.9220e-27    7.7922e-26    1.0969e-28    5.3549e-27    0.0000e+00    8.9295e-37    3.3932e-32    0.0000e+00    1.6963e-28    0.0000e+00    0.0000e+00  
  2.5968e-27    7.8073e-26    9.6178e-28    2.9057e-30    1.9220e-27    7.7922e-26    1.0969e-28    5.3548e-27    0.0000e+00    8.9352e-37    3.3933e-32    0.0000e+00    1.6963e-28    0.0000e+00    0.0000e+00  
  2.5968e-27    7.8073e-26    9.6178e-28    2.9057e-30    1.9220e-27    7.7922e-26    1.0969e-28    5.3548e-27    0.0000e+00    8.9401e-37    3.3935e-32    0.0000e+00    1.6963e-28    0.0000e+00    0.0000e+00  
  2.5968e-27    7.8073e-26    9.6178e-28    2.9057e-30    1.9220e-27    7.7922e-26    1.0969e-28    5.3548e-27    0.0000e+00    8.9445e-37    3.3936e-32    0.0000e+00    1.6963e-28    0.0000e+00    0.0000e+00  
  2.5968e-27    7.8073e-26    9.6178e-28    2.9057e-30    1.9220e-27    7.7922e-26    1.0969e-28    5.3548e-27    0.0000e+00    8.9485e-37    3.3937e-32    0.0000e+00    1.6963e-28    0.0000e+00    0.0000e+00  
  2.5968e-27    7.8073e-26    9.6178e-28    2.9057e-30    1.9220e-27    7.7922e-26    1.0969e-28    5.3548e-27    0.0000e+00    8.9521e-37    3.3939e-32    0.0000e+00    1.6962e-28    0.0000e+00    0.0000e+00  
  2.5968e-27    7.8073e-26    9.6178e-28    2.9056e-30    1.9220e-27    7.7922e-26    1.0969e-28    5.3548e-27    0.0000e+00    8.9555e-37    3.3940e-32    0.0000e+00    1.6962e-28    0.0000e+00    0.0000e+00  
  2.5968e-27    7.8073e-26    9.6178e-28    2.9056e-30    1.9220e-27    7.7922e-26    1.0969e-28    5.3548e-27    0.0000e+00    8.9586e-37    3.3942e-32    0.0000e+00    1.6962e-28    0.0000e+00    0.0000e+00  
  2.5968e-27    7.8073e-26    9.6178e-28    2.9056e-30    1.9220e-27    7.7922e-26    1.0969e-28    5.3548e-27    0.0000e+00    8.9615e-37    3.3943e-32    0.0000e+00    1.6962e-28    0.0000e+00    0.0000e+00  
  2.5968e-27    7.8073e-26    9.6178e-28    2.9056e-30    1.9220e-27    7.7922e-26    1.0969e-28    5.3548e-27    0.0000e+00    8.9643e-37    3.3945e-32    0.0000e+00    1.6962e-28    0.0000e+00    0.0000e+00  
  2.5968e-27    7.8073e-26    9.6178e-28    2.9056e-30    1.9220e-27    7.7922e-26    1.0969e-28    5.3548e-27    0.0000e+00    8.9670e-37    3.3946e-32    0.0000e+00    1.6962e-28    0.0000e+00    0.0000e+00  
  2.5968e-27    7.8073e-26    9.6178e-28    2.9056e-30    1.9220e-27    7.7922e-26    1.0969e-28    5.3548e-27    0.0000e+00    8.9695e-37    3.3948e-32    0.0000e+00    1.6962e-28    0.0000e+00    0.0000e+00  
  2.5968e-27    7.8072e-26    9.6178e-28    2.9056e-30    1.9220e-27    7.7922e-26    1.0969e-28    5.3548e-27    0.0000e+00    8.9720e-37    3.3949e-32    0.0000e+00    1.6962e-28    0.0000e+00    0.0000e+00  
  2.5968e-27    7.8072e-26    9.6178e-28    2.9056e-30    1.9220e-27    7.7922e-26    1.0969e-28    5.3548e-27    0.0000e+00    8.9743e-37    3.3951e-32    0.0000e+00    1.6962e-28    0.0000e+00    0.0000e+00  
  2.5968e-27    7.8072e-26    9.6178e-28    2.9056e-30    1.9220e-27    7.7922e-26    1.0969e-28    5.3548e-27    0.0000e+00    8.9766e-37    3.3952e-32    0.0000e+00    1.6962e-28    0.0000e+00    0.0000e+00  
  2.5968e-27    7.8072e-26    9.6178e-28    2.9056e-30    1.9220e-27    7.7922e-26    1.0969e-28    5.3548e-27    0.0000e+00    8.9788e-37    3.3954e-32    0.0000e+00    1.6962e-28    0.0000e+00    0.0000e+00  
  2.5968e-27    7.8072e-26    9.6178e-28    2.9056e-30    1.9220e-27    7.7922e-26    1.0969e-28    5.3548e-27    0.0000e+00    8.9809e-37    3.3955e-32    0.0000e+00    1.6962e-28    0.0000e+00    0.0000e+00  
  2.5968e-27    7.8072e-26    9.6178e-28    2.9056e-30    1.9220e-27    7.7922e-26    1.0969e-28    5.3548e-27    0.0000e+00    8.9830e-37    3.3957e-32    0.0000e+00    1.6962e-28    0.0000e+00    0.0000e+00  
  2.5968e-27    7.8072e-26    9.6178e-28    2.9056e-30    1.9220e-27    7.7922e-26    1.0969e-28    5.3548e-27    0.0000e+00    8.9850e-37    3.3958e-32    0.0000e+00    1.6962e-28    0.0000e+00    0.0000e+00  
  2.5968e-27    7.8072e-26    9.6178e-28    2.9056e-30    1.9220e-27    7.7922e-26    1.0969e-28    5.3547e-27    0.0000e+00    8.9870e-37    3.3960e-32    0.0000e+00    1.6962e-28    0.0000e+00    0.0000e+00  
  2.5968e-27    7.8072e-26    9.6178e-28    2.9056e-30    1.9220e-27    7.7922e-26    1.0969e-28    5.3547e-27    0.0000e+00    8.9889e-37    3.3961e-32    0.0000e+00    1.6962e-28    0.0000e+00    0.0000e+00  
  2.5968e-27    7.8072e-26    9.6178e-28    2.9056e-30    1.9220e-27    7.7922e-26    1.0969e-28    5.3547e-27    0.0000e+00    8.9908e-37    3.3963e-32    0.0000e+00    1.6962e-28    0.0000e+00    0.0000e+00  
  2.5968e-27    7.8072e-26    9.6178e-28    2.9056e-30    1.9220e-27    7.7922e-26    1.0969e-28    5.3547e-27    0.0000e+00    8.9927e-37    3.3964e-32    0.0000e+00    1.6962e-28    0.0000e+00    0.0000e+00  
  2.5968e-27    7.8072e-26    9.6178e-28    2.9056e-30    1.9220e-27    7.7921e-26    1.0969e-28    5.3547e-27    0.0000e+00    8.9945e-37    3.3966e-32    0.0000e+00    1.6962e-28    0.0000e+00    0.0000e+00  
  2.5968e-27    7.8072e-26    9.6178e-28    2.9056e-30    1.9220e-27    7.7921e-26    1.0969e-28    5.3547e-27    0.0000e+00    8.9963e-37    3.3967e-32    0.0000e+00    1.6962e-28    0.0000e+00    0.0000e+00  
  2.5968e-27    7.8072e-26    9.6178e-28    2.9056e-30    1.9220e-27    7.7921e-26    1.0969e-28    5.3547e-27    0.0000e+00    8.9981e-37    3.3969e-32    0.0000e+00    1.6962e-28    0.0000e+00    0.0000e+00  
