  6.7977e-07    2.4387e-15    1.3490e-12    1.3709e-13    1.4822e-04    1.6055e-17    5.2588e-04    4.6811e-06    1.6061e-14    4.9660e-13    0.0000e+00    1.6947e-06    2.0494e-12    7.5133e-15  
  6.7977e-07    2.4408e-15    1.3495e-12    1.4884e-13    1.4822e-04    1.6069e-17    5.2610e-04    4.6811e-06    1.6075e-14    4.9681e-13    0.0000e+00    1.6947e-06    2.0494e-12    7.5133e-15  
  6.7977e-07    2.4428e-15    1.3501e-12    1.4923e-13    1.4822e-04    1.6082e-17    5.2632e-04    4.6811e-06    1.6088e-14    4.9702e-13    0.0000e+00    1.6947e-06    2.0494e-12    7.5133e-15  
  6.7977e-07    2.4447e-15    1.3506e-12    1.4948e-13    1.4822e-04    1.6095e-17    5.2653e-04    4.6811e-06    1.6101e-14    4.9722e-13    0.0000e+00    1.6947e-06    2.0494e-12    7.5132e-15  
  6.7977e-07    2.4467e-15    1.3512e-12    1.4968e-13    1.4822e-04    1.6108e-17    5.2675e-04    4.6811e-06    1.6114e-14    4.9742e-13    0.0000e+00    1.6947e-06    2.0494e-12    7.5132e-15  
  6.7977e-07    2.4488e-15    1.3517e-12    1.4985e-13    1.4822e-04    1.6121e-17    5.2696e-04    4.6811e-06    1.6127e-14    4.9763e-13    0.0000e+00    1.6947e-06    2.0494e-12    7.5132e-15  
  6.7977e-07    2.4508e-15    1.3523e-12    1.5001e-13    1.4822e-04    1.6134e-17    5.2718e-04    4.6811e-06    1.6141e-14    4.9783e-13    0.0000e+00    1.6947e-06    2.0494e-12    7.5132e-15  
  6.7977e-07    2.4528e-15    1.3529e-12    1.5015e-13    1.4822e-04    1.6148e-17    5.2740e-04    4.6811e-06    1.6154e-14    4.9804e-13    0.0000e+00    1.6947e-06    2.0493e-12    7.5132e-15  
  6.7977e-07    2.4549e-15    1.3534e-12    1.5028e-13    1.4822e-04    1.6161e-17    5.2762e-04    4.6811e-06    1.6168e-14    4.9825e-13    0.0000e+00    1.6947e-06    2.0493e-12    7.5132e-15  
  6.7977e-07    2.4570e-15    1.3540e-12    1.5041e-13    1.4822e-04    1.6175e-17    5.2784e-04    4.6811e-06    1.6181e-14    4.9846e-13    0.0000e+00    1.6947e-06    2.0493e-12    7.5132e-15  
