  2.4524e-06    3.7671e-15    2.5246e-11    1.3638e-12    1.5352e-04    2.2676e-17    3.0498e-04    1.7321e-05    2.7322e-14    9.9401e-13    3.4521e-06    1.6970e-06    1.2404e-11    8.0898e-15  
  2.4524e-06    3.7707e-15    2.5258e-11    1.4805e-12    1.5352e-04    2.2700e-17    3.0512e-04    1.7321e-05    2.7348e-14    9.9447e-13    3.4521e-06    1.6970e-06    1.2404e-11    8.0898e-15  
  2.4524e-06    3.7742e-15    2.5270e-11    1.4844e-12    1.5352e-04    2.2721e-17    3.0527e-04    1.7321e-05    2.7374e-14    9.9494e-13    3.4521e-06    1.6970e-06    1.2404e-11    8.0898e-15  
  2.4524e-06    3.7778e-15    2.5282e-11    1.4870e-12    1.5352e-04    2.2743e-17    3.0541e-04    1.7321e-05    2.7400e-14    9.9541e-13    3.4521e-06    1.6970e-06    1.2404e-11    8.0898e-15  
  2.4524e-06    3.7814e-15    2.5294e-11    1.4891e-12    1.5352e-04    2.2764e-17    3.0556e-04    1.7321e-05    2.7426e-14    9.9588e-13    3.4521e-06    1.6970e-06    1.2404e-11    8.0898e-15  
  2.4524e-06    3.7850e-15    2.5306e-11    1.4908e-12    1.5352e-04    2.2786e-17    3.0570e-04    1.7321e-05    2.7452e-14    9.9636e-13    3.4521e-06    1.6970e-06    1.2404e-11    8.0898e-15  
  2.4524e-06    3.7886e-15    2.5318e-11    1.4924e-12    1.5352e-04    2.2808e-17    3.0585e-04    1.7321e-05    2.7478e-14    9.9684e-13    3.4521e-06    1.6970e-06    1.2404e-11    8.0898e-15  
  2.4524e-06    3.7923e-15    2.5331e-11    1.4938e-12    1.5352e-04    2.2830e-17    3.0600e-04    1.7321e-05    2.7505e-14    9.9732e-13    3.4521e-06    1.6970e-06    1.2404e-11    8.0898e-15  
  2.4524e-06    3.7960e-15    2.5343e-11    1.4952e-12    1.5352e-04    2.2853e-17    3.0615e-04    1.7321e-05    2.7532e-14    9.9781e-13    3.4521e-06    1.6970e-06    1.2404e-11    8.0898e-15  
  2.4524e-06    3.7997e-15    2.5355e-11    1.4965e-12    1.5352e-04    2.2875e-17    3.0630e-04    1.7321e-05    2.7559e-14    9.9830e-13    3.4521e-06    1.6970e-06    1.2404e-11    8.0898e-15  
  2.4524e-06    3.8035e-15    2.5368e-11    1.4978e-12    1.5352e-04    2.2897e-17    3.0645e-04    1.7321e-05    2.7586e-14    9.9879e-13    3.4521e-06    1.6970e-06    1.2404e-11    8.0898e-15  
