  4.1040e-27    4.7265e-26    1.2756e-27    1.4231e-36    2.5511e-27    5.3451e-26    3.5391e-28    1.2951e-27    0.0000e+00    1.0661e-34    3.7874e-33    9.8167e-30    8.5321e-29    0.0000e+00    0.0000e+00  
  4.1040e-27    4.7265e-26    1.2756e-27    1.4234e-36    2.5511e-27    5.3451e-26    3.5391e-28    1.2951e-27    0.0000e+00    1.1539e-34    3.7881e-33    9.8167e-30    8.5322e-29    0.0000e+00    0.0000e+00  
  4.1040e-27    4.7265e-26    1.2756e-27    1.4238e-36    2.5512e-27    5.3451e-26    3.5391e-28    1.2951e-27    0.0000e+00    1.1570e-34    3.7891e-33    9.8167e-30    8.5322e-29    0.0000e+00    0.0000e+00  
  4.1040e-27    4.7265e-26    1.2756e-27    1.4241e-36    2.5512e-27    5.3451e-26    3.5391e-28    1.2951e-27    0.0000e+00    1.1587e-34    3.7899e-33    9.8167e-30    8.5322e-29    0.0000e+00    0.0000e+00  
  4.1040e-27    4.7265e-26    1.2756e-27    1.4244e-36    2.5512e-27    5.3451e-26    3.5392e-28    1.2951e-27    0.0000e+00    1.1600e-34    3.7907e-33    9.8166e-30    8.5321e-29    0.0000e+00    0.0000e+00  
  4.1040e-27    4.7265e-26    1.2756e-27    1.4247e-36    2.5512e-27    5.3451e-26    3.5392e-28    1.2951e-27    0.0000e+00    1.1610e-34    3.7915e-33    9.8166e-30    8.5321e-29    0.0000e+00    0.0000e+00  
  4.1040e-27    4.7265e-26    1.2756e-27    1.4251e-36    2.5513e-27    5.3451e-26    3.5392e-28    1.2951e-27    0.0000e+00    1.1620e-34    3.7925e-33    9.8166e-30    8.5321e-29    0.0000e+00    0.0000e+00  
  4.1040e-27    4.7265e-26    1.2756e-27    1.4254e-36    2.5513e-27    5.3451e-26    3.5392e-28    1.2951e-27    0.0000e+00    1.1628e-34    3.7933e-33    9.8166e-30    8.5321e-29    0.0000e+00    0.0000e+00  
  4.1040e-27    4.7265e-26    1.2756e-27    1.4257e-36    2.5512e-27    5.3451e-26    3.5392e-28    1.2951e-27    0.0000e+00    1.1636e-34    3.7941e-33    9.8166e-30    8.5321e-29    0.0000e+00    0.0000e+00  
  4.1040e-27    4.7265e-26    1.2756e-27    1.4261e-36    2.5512e-27    5.3451e-26    3.5392e-28    1.2951e-27    0.0000e+00    1.1643e-34    3.7950e-33    9.8166e-30    8.5321e-29    0.0000e+00    0.0000e+00  
