    2.5737e-19    2.2000e-17    2.9968e-16    8.3952e-21    4.1880e-29    3.5358e-27    2.4996e-23    6.2179e-24    2.3548e-25    8.5553e-27    7.3013e-32    1.8630e-20    2.9662e-24    3.2208e-20    1.6076e-24    3.2660e-22    3.2383e-27    1.6402e-18    1.9747e-22    4.7270e-16    1.6112e-24    5.7087e-22    1.1178e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.6797e-22    2.1120e-21    1.0148e-18    1.5323e-26    1.3803e-20    4.8103e-18    2.1879e-19    1.9550e-18    0.0000e+00    5.1868e-24    2.6462e-26    2.5891e-19    7.2084e-19    7.1945e-19    2.2814e-24    1.3832e-21    9.9917e-19    1.6956e-15    1.6267e-20    3.2525e-22    6.3735e-25    1.2222e-14    2.1412e-17    9.7023e-18    1.2222e-14    2.8877e-16    1.2217e-15    2.0339e-17    1.6821e-17    7.7474e-18
    2.5753e-19    2.2000e-17    2.9968e-16    8.3959e-21    4.5553e-29    3.8434e-27    2.5012e-23    6.2220e-24    2.3579e-25    8.5722e-27    7.9468e-32    1.8642e-20    3.2242e-24    3.2229e-20    1.6097e-24    3.2682e-22    3.2426e-27    1.6402e-18    1.9773e-22    4.7270e-16    1.6136e-24    5.7161e-22    1.1178e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.6845e-22    2.1134e-21    1.0155e-18    1.5343e-26    1.3812e-20    4.8103e-18    2.1879e-19    1.9550e-18    0.0000e+00    5.1936e-24    2.6496e-26    2.5908e-19    7.2084e-19    7.1945e-19    2.2844e-24    1.3841e-21    9.9983e-19    1.6956e-15    1.6277e-20    3.2521e-22    6.3819e-25    1.2222e-14    2.1412e-17    9.7023e-18    1.2222e-14    2.8877e-16    1.2217e-15    2.0339e-17    1.6821e-17    7.7474e-18
    2.5770e-19    2.2000e-17    2.9968e-16    8.3965e-21    4.5711e-29    3.8542e-27    2.5029e-23    6.2261e-24    2.3610e-25    8.5892e-27    7.9797e-32    1.8654e-20    3.2333e-24    3.2250e-20    1.6119e-24    3.2703e-22    3.2469e-27    1.6402e-18    1.9799e-22    4.7270e-16    1.6157e-24    5.7237e-22    1.1178e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.6894e-22    2.1148e-21    1.0161e-18    1.5364e-26    1.3821e-20    4.8103e-18    2.1879e-19    1.9550e-18    0.0000e+00    5.2005e-24    2.6531e-26    2.5925e-19    7.2083e-19    7.1945e-19    2.2874e-24    1.3850e-21    1.0005e-18    1.6956e-15    1.6288e-20    3.2542e-22    6.3903e-25    1.2222e-14    2.1412e-17    9.7023e-18    1.2222e-14    2.8877e-16    1.2217e-15    2.0339e-17    1.6821e-17    7.7474e-18
    2.5788e-19    2.2000e-17    2.9967e-16    8.3971e-21    4.5830e-29    3.8616e-27    2.5045e-23    6.2303e-24    2.3641e-25    8.6063e-27    8.0057e-32    1.8666e-20    3.2395e-24    3.2271e-20    1.6140e-24    3.2725e-22    3.2512e-27    1.6402e-18    1.9825e-22    4.7269e-16    1.6179e-24    5.7313e-22    1.1178e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.6943e-22    2.1162e-21    1.0168e-18    1.5384e-26    1.3831e-20    4.8103e-18    2.1879e-19    1.9550e-18    0.0000e+00    5.2074e-24    2.6567e-26    2.5942e-19    7.2083e-19    7.1945e-19    2.2905e-24    1.3859e-21    1.0012e-18    1.6956e-15    1.6299e-20    3.2563e-22    6.3988e-25    1.2222e-14    2.1412e-17    9.7023e-18    1.2222e-14    2.8877e-16    1.2217e-15    2.0339e-17    1.6821e-17    7.7474e-18
    2.5805e-19    2.2000e-17    2.9967e-16    8.3978e-21    4.5932e-29    3.8677e-27    2.5062e-23    6.2345e-24    2.3673e-25    8.6236e-27    8.0290e-32    1.8679e-20    3.2446e-24    3.2293e-20    1.6162e-24    3.2747e-22    3.2556e-27    1.6402e-18    1.9852e-22    4.7269e-16    1.6200e-24    5.7390e-22    1.1178e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.6992e-22    2.1176e-21    1.0175e-18    1.5405e-26    1.3840e-20    4.8103e-18    2.1879e-19    1.9550e-18    0.0000e+00    5.2143e-24    2.6602e-26    2.5959e-19    7.2083e-19    7.1944e-19    2.2935e-24    1.3868e-21    1.0018e-18    1.6956e-15    1.6310e-20    3.2584e-22    6.4073e-25    1.2222e-14    2.1412e-17    9.7023e-18    1.2222e-14    2.8877e-16    1.2217e-15    2.0339e-17    1.6821e-17    7.7474e-18
    2.5822e-19    2.2000e-17    2.9967e-16    8.3984e-21    4.6027e-29    3.8730e-27    2.5079e-23    6.2387e-24    2.3705e-25    8.6410e-27    8.0509e-32    1.8691e-20    3.2491e-24    3.2315e-20    1.6183e-24    3.2769e-22    3.2600e-27    1.6402e-18    1.9878e-22    4.7269e-16    1.6222e-24    5.7467e-22    1.1178e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.7042e-22    2.1190e-21    1.0182e-18    1.5425e-26    1.3849e-20    4.8103e-18    2.1879e-19    1.9550e-18    0.0000e+00    5.2214e-24    2.6638e-26    2.5977e-19    7.2083e-19    7.1944e-19    2.2966e-24    1.3877e-21    1.0025e-18    1.6956e-15    1.6321e-20    3.2606e-22    6.4159e-25    1.2222e-14    2.1412e-17    9.7023e-18    1.2222e-14    2.8877e-16    1.2217e-15    2.0339e-17    1.6821e-17    7.7474e-18
    2.5840e-19    2.2000e-17    2.9967e-16    8.3991e-21    4.6116e-29    3.8779e-27    2.5096e-23    6.2429e-24    2.3737e-25    8.6585e-27    8.0719e-32    1.8704e-20    3.2532e-24    3.2337e-20    1.6205e-24    3.2791e-22    3.2644e-27    1.6402e-18    1.9905e-22    4.7269e-16    1.6244e-24    5.7545e-22    1.1178e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.7092e-22    2.1204e-21    1.0189e-18    1.5446e-26    1.3859e-20    4.8103e-18    2.1879e-19    1.9550e-18    0.0000e+00    5.2284e-24    2.6674e-26    2.5994e-19    7.2083e-19    7.1944e-19    2.2997e-24    1.3887e-21    1.0032e-18    1.6956e-15    1.6332e-20    3.2628e-22    6.4246e-25    1.2222e-14    2.1412e-17    9.7023e-18    1.2222e-14    2.8877e-16    1.2217e-15    2.0339e-17    1.6821e-17    7.7474e-18
    2.5857e-19    2.2000e-17    2.9967e-16    8.3998e-21    4.6201e-29    3.8824e-27    2.5113e-23    6.2472e-24    2.3769e-25    8.6762e-27    8.0924e-32    1.8717e-20    3.2570e-24    3.2359e-20    1.6227e-24    3.2814e-22    3.2688e-27    1.6402e-18    1.9932e-22    4.7269e-16    1.6266e-24    5.7623e-22    1.1178e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.7143e-22    2.1219e-21    1.0195e-18    1.5467e-26    1.3868e-20    4.8103e-18    2.1879e-19    1.9550e-18    0.0000e+00    5.2355e-24    2.6710e-26    2.6012e-19    7.2083e-19    7.1944e-19    2.3028e-24    1.3896e-21    1.0039e-18    1.6956e-15    1.6343e-20    3.2651e-22    6.4333e-25    1.2222e-14    2.1412e-17    9.7023e-18    1.2222e-14    2.8877e-16    1.2217e-15    2.0339e-17    1.6821e-17    7.7474e-18
    2.5875e-19    2.2000e-17    2.9967e-16    8.4004e-21    4.6284e-29    3.8868e-27    2.5130e-23    6.2515e-24    2.3802e-25    8.6940e-27    8.1125e-32    1.8730e-20    3.2606e-24    3.2381e-20    1.6250e-24    3.2836e-22    3.2733e-27    1.6402e-18    1.9960e-22    4.7269e-16    1.6289e-24    5.7702e-22    1.1178e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.7193e-22    2.1233e-21    1.0202e-18    1.5489e-26    1.3878e-20    4.8103e-18    2.1879e-19    1.9550e-18    0.0000e+00    5.2427e-24    2.6747e-26    2.6030e-19    7.2083e-19    7.1943e-19    2.3060e-24    1.3906e-21    1.0045e-18    1.6956e-15    1.6354e-20    3.2673e-22    6.4422e-25    1.2222e-14    2.1412e-17    9.7023e-18    1.2222e-14    2.8877e-16    1.2217e-15    2.0339e-17    1.6821e-17    7.7474e-18
    2.5893e-19    2.2000e-17    2.9967e-16    8.4011e-21    4.6366e-29    3.8909e-27    2.5148e-23    6.2558e-24    2.3835e-25    8.7120e-27    8.1323e-32    1.8743e-20    3.2641e-24    3.2403e-20    1.6272e-24    3.2859e-22    3.2779e-27    1.6402e-18    1.9987e-22    4.7269e-16    1.6311e-24    5.7782e-22    1.1178e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.7245e-22    2.1248e-21    1.0209e-18    1.5510e-26    1.3887e-20    4.8103e-18    2.1879e-19    1.9550e-18    0.0000e+00    5.2499e-24    2.6784e-26    2.6047e-19    7.2083e-19    7.1943e-19    2.3092e-24    1.3915e-21    1.0052e-18    1.6956e-15    1.6365e-20    3.2695e-22    6.4510e-25    1.2222e-14    2.1412e-17    9.7023e-18    1.2222e-14    2.8877e-16    1.2217e-15    2.0339e-17    1.6821e-17    7.7474e-18
