  3.6285e-06    4.3478e-15    1.7595e-11    6.7833e-13    1.5569e-04    2.5243e-17    2.1678e-04    2.6117e-05    1.9163e-14    9.9492e-13    3.4681e-06    1.6980e-06    3.2767e-11    8.8650e-15  
  3.6285e-06    4.3507e-15    1.7601e-11    7.3549e-13    1.5569e-04    2.5262e-17    2.1685e-04    2.6117e-05    1.9176e-14    9.9525e-13    3.4681e-06    1.6980e-06    3.2767e-11    8.8650e-15  
  3.6285e-06    4.3536e-15    1.7607e-11    7.3731e-13    1.5569e-04    2.5279e-17    2.1692e-04    2.6117e-05    1.9189e-14    9.9559e-13    3.4681e-06    1.6980e-06    3.2767e-11    8.8650e-15  
  3.6285e-06    4.3565e-15    1.7613e-11    7.3850e-13    1.5569e-04    2.5296e-17    2.1700e-04    2.6117e-05    1.9202e-14    9.9592e-13    3.4681e-06    1.6980e-06    3.2767e-11    8.8650e-15  
  3.6285e-06    4.3595e-15    1.7619e-11    7.3941e-13    1.5569e-04    2.5313e-17    2.1707e-04    2.6117e-05    1.9215e-14    9.9626e-13    3.4681e-06    1.6980e-06    3.2767e-11    8.8650e-15  
  3.6285e-06    4.3624e-15    1.7625e-11    7.4018e-13    1.5569e-04    2.5330e-17    2.1715e-04    2.6117e-05    1.9228e-14    9.9660e-13    3.4681e-06    1.6980e-06    3.2767e-11    8.8650e-15  
  3.6285e-06    4.3654e-15    1.7631e-11    7.4087e-13    1.5569e-04    2.5348e-17    2.1722e-04    2.6117e-05    1.9241e-14    9.9694e-13    3.4681e-06    1.6980e-06    3.2767e-11    8.8650e-15  
  3.6285e-06    4.3684e-15    1.7637e-11    7.4148e-13    1.5569e-04    2.5365e-17    2.1730e-04    2.6117e-05    1.9255e-14    9.9728e-13    3.4681e-06    1.6980e-06    3.2767e-11    8.8650e-15  
  3.6285e-06    4.3715e-15    1.7643e-11    7.4206e-13    1.5569e-04    2.5383e-17    2.1737e-04    2.6117e-05    1.9268e-14    9.9763e-13    3.4681e-06    1.6980e-06    3.2766e-11    8.8650e-15  
  3.6285e-06    4.3745e-15    1.7650e-11    7.4260e-13    1.5569e-04    2.5401e-17    2.1745e-04    2.6117e-05    1.9281e-14    9.9798e-13    3.4681e-06    1.6980e-06    3.2766e-11    8.8650e-15  
  3.6285e-06    4.3776e-15    1.7656e-11    7.4311e-13    1.5569e-04    2.5418e-17    2.1752e-04    2.6117e-05    1.9295e-14    9.9833e-13    3.4681e-06    1.6980e-06    3.2766e-11    8.8650e-15  
  3.6285e-06    4.3807e-15    1.7662e-11    7.4361e-13    1.5569e-04    2.5436e-17    2.1760e-04    2.6117e-05    1.9309e-14    9.9868e-13    3.4681e-06    1.6980e-06    3.2766e-11    8.8650e-15  
  3.6285e-06    4.3838e-15    1.7668e-11    7.4408e-13    1.5569e-04    2.5454e-17    2.1768e-04    2.6117e-05    1.9322e-14    9.9904e-13    3.4681e-06    1.6980e-06    3.2766e-11    8.8650e-15  
  3.6285e-06    4.3869e-15    1.7675e-11    7.4454e-13    1.5569e-04    2.5472e-17    2.1776e-04    2.6117e-05    1.9336e-14    9.9939e-13    3.4681e-06    1.6980e-06    3.2766e-11    8.8650e-15  
  3.6285e-06    4.3900e-15    1.7681e-11    7.4499e-13    1.5569e-04    2.5491e-17    2.1783e-04    2.6117e-05    1.9350e-14    9.9975e-13    3.4681e-06    1.6980e-06    3.2766e-11    8.8649e-15  
  3.6285e-06    4.3932e-15    1.7687e-11    7.4543e-13    1.5569e-04    2.5509e-17    2.1791e-04    2.6117e-05    1.9364e-14    1.0001e-12    3.4681e-06    1.6980e-06    3.2766e-11    8.8649e-15  
  3.6285e-06    4.3964e-15    1.7694e-11    7.4587e-13    1.5569e-04    2.5528e-17    2.1799e-04    2.6117e-05    1.9378e-14    1.0005e-12    3.4681e-06    1.6980e-06    3.2766e-11    8.8649e-15  
  3.6285e-06    4.3996e-15    1.7700e-11    7.4629e-13    1.5569e-04    2.5546e-17    2.1807e-04    2.6117e-05    1.9392e-14    1.0008e-12    3.4681e-06    1.6980e-06    3.2766e-11    8.8649e-15  
  3.6285e-06    4.4029e-15    1.7707e-11    7.4671e-13    1.5569e-04    2.5565e-17    2.1815e-04    2.6117e-05    1.9407e-14    1.0012e-12    3.4681e-06    1.6980e-06    3.2766e-11    8.8649e-15  
  3.6285e-06    4.4061e-15    1.7713e-11    7.4712e-13    1.5569e-04    2.5584e-17    2.1823e-04    2.6117e-05    1.9421e-14    1.0016e-12    3.4681e-06    1.6980e-06    3.2766e-11    8.8649e-15  
  3.6285e-06    4.4094e-15    1.7720e-11    7.4753e-13    1.5569e-04    2.5603e-17    2.1831e-04    2.6117e-05    1.9436e-14    1.0020e-12    3.4681e-06    1.6980e-06    3.2765e-11    8.8649e-15  
  3.6285e-06    4.4127e-15    1.7727e-11    7.4794e-13    1.5569e-04    2.5622e-17    2.1840e-04    2.6117e-05    1.9450e-14    1.0023e-12    3.4681e-06    1.6980e-06    3.2765e-11    8.8649e-15  
  3.6285e-06    4.4160e-15    1.7733e-11    7.4834e-13    1.5569e-04    2.5642e-17    2.1848e-04    2.6117e-05    1.9465e-14    1.0027e-12    3.4681e-06    1.6980e-06    3.2765e-11    8.8649e-15  
  3.6285e-06    4.4194e-15    1.7740e-11    7.4874e-13    1.5569e-04    2.5661e-17    2.1856e-04    2.6117e-05    1.9480e-14    1.0031e-12    3.4681e-06    1.6980e-06    3.2765e-11    8.8649e-15  
  3.6285e-06    4.4227e-15    1.7747e-11    7.4914e-13    1.5569e-04    2.5680e-17    2.1864e-04    2.6117e-05    1.9495e-14    1.0035e-12    3.4681e-06    1.6980e-06    3.2765e-11    8.8649e-15  
  3.6285e-06    4.4261e-15    1.7754e-11    7.4953e-13    1.5569e-04    2.5700e-17    2.1873e-04    2.6117e-05    1.9509e-14    1.0039e-12    3.4681e-06    1.6980e-06    3.2765e-11    8.8649e-15  
  3.6285e-06    4.4295e-15    1.7761e-11    7.4993e-13    1.5569e-04    2.5720e-17    2.1881e-04    2.6117e-05    1.9525e-14    1.0042e-12    3.4681e-06    1.6980e-06    3.2765e-11    8.8649e-15  
  3.6285e-06    4.4330e-15    1.7767e-11    7.5032e-13    1.5569e-04    2.5740e-17    2.1890e-04    2.6117e-05    1.9540e-14    1.0046e-12    3.4681e-06    1.6980e-06    3.2765e-11    8.8649e-15  
  3.6285e-06    4.4364e-15    1.7774e-11    7.5071e-13    1.5569e-04    2.5760e-17    2.1898e-04    2.6117e-05    1.9555e-14    1.0050e-12    3.4681e-06    1.6980e-06    3.2765e-11    8.8649e-15  
  3.6285e-06    4.4399e-15    1.7781e-11    7.5110e-13    1.5569e-04    2.5780e-17    2.1907e-04    2.6117e-05    1.9570e-14    1.0054e-12    3.4681e-06    1.6980e-06    3.2765e-11    8.8649e-15  
  3.6285e-06    4.4434e-15    1.7788e-11    7.5149e-13    1.5569e-04    2.5801e-17    2.1916e-04    2.6117e-05    1.9586e-14    1.0058e-12    3.4681e-06    1.6980e-06    3.2765e-11    8.8649e-15  
  3.6285e-06    4.4470e-15    1.7796e-11    7.5187e-13    1.5569e-04    2.5821e-17    2.1924e-04    2.6117e-05    1.9601e-14    1.0062e-12    3.4681e-06    1.6980e-06    3.2765e-11    8.8649e-15  
  3.6285e-06    4.4505e-15    1.7803e-11    7.5226e-13    1.5569e-04    2.5842e-17    2.1933e-04    2.6117e-05    1.9617e-14    1.0066e-12    3.4681e-06    1.6980e-06    3.2764e-11    8.8649e-15  
  3.6285e-06    4.4541e-15    1.7810e-11    7.5265e-13    1.5569e-04    2.5862e-17    2.1942e-04    2.6117e-05    1.9633e-14    1.0070e-12    3.4681e-06    1.6980e-06    3.2764e-11    8.8649e-15  
  3.6285e-06    4.4577e-15    1.7817e-11    7.5304e-13    1.5569e-04    2.5883e-17    2.1951e-04    2.6117e-05    1.9649e-14    1.0074e-12    3.4681e-06    1.6980e-06    3.2764e-11    8.8649e-15  
  3.6285e-06    4.4613e-15    1.7824e-11    7.5342e-13    1.5569e-04    2.5904e-17    2.1960e-04    2.6117e-05    1.9665e-14    1.0078e-12    3.4681e-06    1.6980e-06    3.2764e-11    8.8649e-15  
  3.6285e-06    4.4650e-15    1.7832e-11    7.5381e-13    1.5569e-04    2.5926e-17    2.1969e-04    2.6117e-05    1.9681e-14    1.0083e-12    3.4681e-06    1.6980e-06    3.2764e-11    8.8649e-15  
  3.6285e-06    4.4686e-15    1.7839e-11    7.5420e-13    1.5569e-04    2.5947e-17    2.1978e-04    2.6117e-05    1.9697e-14    1.0087e-12    3.4681e-06    1.6980e-06    3.2764e-11    8.8649e-15  
  3.6285e-06    4.4723e-15    1.7846e-11    7.5459e-13    1.5569e-04    2.5968e-17    2.1987e-04    2.6117e-05    1.9714e-14    1.0091e-12    3.4681e-06    1.6980e-06    3.2764e-11    8.8649e-15  
  3.6285e-06    4.4761e-15    1.7854e-11    7.5498e-13    1.5569e-04    2.5990e-17    2.1996e-04    2.6117e-05    1.9730e-14    1.0095e-12    3.4681e-06    1.6980e-06    3.2764e-11    8.8649e-15  
  3.6285e-06    4.4798e-15    1.7861e-11    7.5537e-13    1.5569e-04    2.6012e-17    2.2006e-04    2.6117e-05    1.9747e-14    1.0099e-12    3.4681e-06    1.6980e-06    3.2764e-11    8.8648e-15  
  3.6285e-06    4.4836e-15    1.7869e-11    7.5576e-13    1.5569e-04    2.6034e-17    2.2015e-04    2.6117e-05    1.9763e-14    1.0104e-12    3.4681e-06    1.6980e-06    3.2764e-11    8.8648e-15  
  3.6285e-06    4.4874e-15    1.7877e-11    7.5615e-13    1.5569e-04    2.6056e-17    2.2024e-04    2.6117e-05    1.9780e-14    1.0108e-12    3.4681e-06    1.6980e-06    3.2763e-11    8.8648e-15  
  3.6285e-06    4.4912e-15    1.7884e-11    7.5654e-13    1.5569e-04    2.6078e-17    2.2034e-04    2.6117e-05    1.9797e-14    1.0112e-12    3.4681e-06    1.6980e-06    3.2763e-11    8.8648e-15  
  3.6285e-06    4.4951e-15    1.7892e-11    7.5693e-13    1.5569e-04    2.6100e-17    2.2043e-04    2.6117e-05    1.9814e-14    1.0117e-12    3.4681e-06    1.6980e-06    3.2763e-11    8.8648e-15  
  3.6284e-06    4.4990e-15    1.7900e-11    7.5733e-13    1.5569e-04    2.6123e-17    2.2053e-04    2.6117e-05    1.9831e-14    1.0121e-12    3.4681e-06    1.6980e-06    3.2763e-11    8.8648e-15  
  3.6284e-06    4.5029e-15    1.7907e-11    7.5772e-13    1.5569e-04    2.6146e-17    2.2062e-04    2.6117e-05    1.9848e-14    1.0125e-12    3.4681e-06    1.6980e-06    3.2763e-11    8.8648e-15  
  3.6284e-06    4.5068e-15    1.7915e-11    7.5812e-13    1.5569e-04    2.6168e-17    2.2072e-04    2.6117e-05    1.9866e-14    1.0130e-12    3.4681e-06    1.6980e-06    3.2763e-11    8.8648e-15  
  3.6284e-06    4.5108e-15    1.7923e-11    7.5852e-13    1.5569e-04    2.6191e-17    2.2082e-04    2.6117e-05    1.9883e-14    1.0134e-12    3.4681e-06    1.6980e-06    3.2763e-11    8.8648e-15  
  3.6284e-06    4.5147e-15    1.7931e-11    7.5892e-13    1.5569e-04    2.6215e-17    2.2091e-04    2.6117e-05    1.9901e-14    1.0139e-12    3.4681e-06    1.6980e-06    3.2763e-11    8.8648e-15  
  3.6284e-06    4.5188e-15    1.7939e-11    7.5932e-13    1.5569e-04    2.6238e-17    2.2101e-04    2.6117e-05    1.9919e-14    1.0143e-12    3.4681e-06    1.6980e-06    3.2763e-11    8.8648e-15  
  3.6284e-06    4.5228e-15    1.7947e-11    7.5972e-13    1.5569e-04    2.6261e-17    2.2111e-04    2.6117e-05    1.9937e-14    1.0148e-12    3.4681e-06    1.6980e-06    3.2763e-11    8.8648e-15  
  3.6284e-06    4.5269e-15    1.7955e-11    7.6012e-13    1.5569e-04    2.6285e-17    2.2121e-04    2.6117e-05    1.9955e-14    1.0152e-12    3.4681e-06    1.6980e-06    3.2763e-11    8.8648e-15  
  3.6284e-06    4.5310e-15    1.7963e-11    7.6052e-13    1.5569e-04    2.6309e-17    2.2131e-04    2.6117e-05    1.9973e-14    1.0157e-12    3.4681e-06    1.6980e-06    3.2762e-11    8.8648e-15  
  3.6284e-06    4.5351e-15    1.7972e-11    7.6093e-13    1.5569e-04    2.6333e-17    2.2141e-04    2.6117e-05    1.9991e-14    1.0162e-12    3.4681e-06    1.6980e-06    3.2762e-11    8.8648e-15  
  3.6284e-06    4.5393e-15    1.7980e-11    7.6134e-13    1.5569e-04    2.6357e-17    2.2151e-04    2.6117e-05    2.0009e-14    1.0166e-12    3.4681e-06    1.6980e-06    3.2762e-11    8.8648e-15  
  3.6284e-06    4.5434e-15    1.7988e-11    7.6174e-13    1.5569e-04    2.6381e-17    2.2162e-04    2.6117e-05    2.0028e-14    1.0171e-12    3.4681e-06    1.6980e-06    3.2762e-11    8.8648e-15  
  3.6284e-06    4.5477e-15    1.7997e-11    7.6215e-13    1.5569e-04    2.6406e-17    2.2172e-04    2.6117e-05    2.0046e-14    1.0176e-12    3.4681e-06    1.6980e-06    3.2762e-11    8.8648e-15  
  3.6284e-06    4.5519e-15    1.8005e-11    7.6257e-13    1.5569e-04    2.6430e-17    2.2182e-04    2.6117e-05    2.0065e-14    1.0180e-12    3.4681e-06    1.6980e-06    3.2762e-11    8.8648e-15  
  3.6284e-06    4.5562e-15    1.8013e-11    7.6298e-13    1.5569e-04    2.6455e-17    2.2193e-04    2.6117e-05    2.0084e-14    1.0185e-12    3.4681e-06    1.6980e-06    3.2762e-11    8.8648e-15  
  3.6284e-06    4.5605e-15    1.8022e-11    7.6340e-13    1.5569e-04    2.6480e-17    2.2203e-04    2.6117e-05    2.0103e-14    1.0190e-12    3.4681e-06    1.6980e-06    3.2762e-11    8.8648e-15  
  3.6284e-06    4.5648e-15    1.8031e-11    7.6381e-13    1.5569e-04    2.6505e-17    2.2214e-04    2.6117e-05    2.0122e-14    1.0195e-12    3.4681e-06    1.6980e-06    3.2762e-11    8.8648e-15  
  3.6284e-06    4.5692e-15    1.8039e-11    7.6423e-13    1.5569e-04    2.6530e-17    2.2224e-04    2.6117e-05    2.0141e-14    1.0200e-12    3.4681e-06    1.6980e-06    3.2761e-11    8.8647e-15  
  3.6284e-06    4.5736e-15    1.8048e-11    7.6465e-13    1.5569e-04    2.6556e-17    2.2235e-04    2.6117e-05    2.0161e-14    1.0205e-12    3.4681e-06    1.6980e-06    3.2761e-11    8.8647e-15  
  3.6284e-06    4.5780e-15    1.8057e-11    7.6508e-13    1.5569e-04    2.6582e-17    2.2246e-04    2.6116e-05    2.0180e-14    1.0210e-12    3.4681e-06    1.6980e-06    3.2761e-11    8.8647e-15  
  3.6284e-06    4.5824e-15    1.8065e-11    7.6550e-13    1.5569e-04    2.6607e-17    2.2257e-04    2.6116e-05    2.0200e-14    1.0215e-12    3.4681e-06    1.6980e-06    3.2761e-11    8.8647e-15  
  3.6284e-06    4.5869e-15    1.8074e-11    7.6593e-13    1.5569e-04    2.6634e-17    2.2268e-04    2.6116e-05    2.0220e-14    1.0220e-12    3.4681e-06    1.6980e-06    3.2761e-11    8.8647e-15  
  3.6284e-06    4.5914e-15    1.8083e-11    7.6636e-13    1.5569e-04    2.6660e-17    2.2279e-04    2.6116e-05    2.0240e-14    1.0225e-12    3.4681e-06    1.6980e-06    3.2761e-11    8.8647e-15  
